series,source,period,start,region,breakdown,value,label,n,published,retrieved,url,sample,note
cbs_employed_ict_occupations,cbs,2018Q2,2018-04-01,NL,system-network-specialists,70000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q2,2018-04-01,NL,system-analysts-advisers,110000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q2,2018-04-01,NL,software-developers,116000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q2,2018-04-01,NL,user-support,47000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q3,2018-07-01,NL,ict-managers,19000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q3,2018-07-01,NL,ict-occupations,367000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q3,2018-07-01,NL,system-network-specialists,73000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q3,2018-07-01,NL,system-analysts-advisers,113000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q3,2018-07-01,NL,software-developers,116000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q3,2018-07-01,NL,user-support,45000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q4,2018-10-01,NL,ict-managers,18000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q4,2018-10-01,NL,ict-occupations,381000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q4,2018-10-01,NL,system-network-specialists,73000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q4,2018-10-01,NL,system-analysts-advisers,112000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q4,2018-10-01,NL,software-developers,126000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2018Q4,2018-10-01,NL,user-support,48000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q1,2019-01-01,NL,ict-managers,20000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q1,2019-01-01,NL,ict-occupations,396000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q1,2019-01-01,NL,system-network-specialists,74000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q1,2019-01-01,NL,system-analysts-advisers,116000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q1,2019-01-01,NL,software-developers,134000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q1,2019-01-01,NL,user-support,50000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q2,2019-04-01,NL,ict-managers,21000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q2,2019-04-01,NL,ict-occupations,396000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q2,2019-04-01,NL,system-network-specialists,70000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q2,2019-04-01,NL,system-analysts-advisers,125000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q2,2019-04-01,NL,software-developers,131000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q2,2019-04-01,NL,user-support,51000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q3,2019-07-01,NL,ict-managers,22000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q3,2019-07-01,NL,ict-occupations,398000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q3,2019-07-01,NL,system-network-specialists,66000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q3,2019-07-01,NL,system-analysts-advisers,118000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q3,2019-07-01,NL,software-developers,141000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q3,2019-07-01,NL,user-support,55000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q4,2019-10-01,NL,ict-managers,23000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q4,2019-10-01,NL,ict-occupations,407000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q4,2019-10-01,NL,system-network-specialists,67000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q4,2019-10-01,NL,system-analysts-advisers,121000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q4,2019-10-01,NL,software-developers,146000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2019Q4,2019-10-01,NL,user-support,52000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q1,2020-01-01,NL,ict-managers,21000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q1,2020-01-01,NL,ict-occupations,394000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q1,2020-01-01,NL,system-network-specialists,70000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q1,2020-01-01,NL,system-analysts-advisers,116000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q1,2020-01-01,NL,software-developers,147000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q1,2020-01-01,NL,user-support,44000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q2,2020-04-01,NL,ict-managers,21000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q2,2020-04-01,NL,ict-occupations,396000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q2,2020-04-01,NL,system-network-specialists,69000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q2,2020-04-01,NL,system-analysts-advisers,117000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q2,2020-04-01,NL,software-developers,146000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q2,2020-04-01,NL,user-support,45000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q3,2020-07-01,NL,ict-managers,21000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q3,2020-07-01,NL,ict-occupations,415000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q3,2020-07-01,NL,system-network-specialists,73000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q3,2020-07-01,NL,system-analysts-advisers,125000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q3,2020-07-01,NL,software-developers,148000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q3,2020-07-01,NL,user-support,49000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q4,2020-10-01,NL,ict-managers,19000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q4,2020-10-01,NL,ict-occupations,438000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q4,2020-10-01,NL,system-network-specialists,78000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q4,2020-10-01,NL,system-analysts-advisers,129000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q4,2020-10-01,NL,software-developers,152000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2020Q4,2020-10-01,NL,user-support,58000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q1,2021-01-01,NL,ict-managers,28000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q1,2021-01-01,NL,ict-occupations,474000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q1,2021-01-01,NL,system-network-specialists,77000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q1,2021-01-01,NL,system-analysts-advisers,147000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q1,2021-01-01,NL,software-developers,175000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q1,2021-01-01,NL,user-support,52000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q2,2021-04-01,NL,ict-managers,21000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q2,2021-04-01,NL,ict-occupations,502000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q2,2021-04-01,NL,system-network-specialists,99000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q2,2021-04-01,NL,system-analysts-advisers,151000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q2,2021-04-01,NL,software-developers,178000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q2,2021-04-01,NL,user-support,47000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q3,2021-07-01,NL,ict-managers,26000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q3,2021-07-01,NL,ict-occupations,485000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q3,2021-07-01,NL,system-network-specialists,92000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q3,2021-07-01,NL,system-analysts-advisers,152000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q3,2021-07-01,NL,software-developers,173000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q3,2021-07-01,NL,user-support,49000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q4,2021-10-01,NL,ict-managers,30000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q4,2021-10-01,NL,ict-occupations,534000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q4,2021-10-01,NL,system-network-specialists,98000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q4,2021-10-01,NL,system-analysts-advisers,157000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q4,2021-10-01,NL,software-developers,197000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2021Q4,2021-10-01,NL,user-support,58000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q1,2022-01-01,NL,ict-managers,32000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q1,2022-01-01,NL,ict-occupations,537000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q1,2022-01-01,NL,system-network-specialists,98000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q1,2022-01-01,NL,system-analysts-advisers,157000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q1,2022-01-01,NL,software-developers,204000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q1,2022-01-01,NL,user-support,57000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q2,2022-04-01,NL,ict-managers,30000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q2,2022-04-01,NL,ict-occupations,550000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q2,2022-04-01,NL,system-network-specialists,93000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q2,2022-04-01,NL,system-analysts-advisers,153000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q2,2022-04-01,NL,software-developers,212000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q2,2022-04-01,NL,user-support,65000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q3,2022-07-01,NL,ict-managers,32000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q3,2022-07-01,NL,ict-occupations,567000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q3,2022-07-01,NL,system-network-specialists,97000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q3,2022-07-01,NL,system-analysts-advisers,157000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q3,2022-07-01,NL,software-developers,224000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q3,2022-07-01,NL,user-support,65000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q4,2022-10-01,NL,ict-managers,35000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q4,2022-10-01,NL,ict-occupations,555000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q4,2022-10-01,NL,system-network-specialists,95000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q4,2022-10-01,NL,system-analysts-advisers,155000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q4,2022-10-01,NL,software-developers,216000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2022Q4,2022-10-01,NL,user-support,60000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q1,2023-01-01,NL,ict-managers,31000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q1,2023-01-01,NL,ict-occupations,552000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q1,2023-01-01,NL,system-network-specialists,89000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q1,2023-01-01,NL,system-analysts-advisers,155000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q1,2023-01-01,NL,software-developers,220000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q1,2023-01-01,NL,user-support,59000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q2,2023-04-01,NL,ict-managers,33000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q2,2023-04-01,NL,ict-occupations,555000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q2,2023-04-01,NL,system-network-specialists,95000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q2,2023-04-01,NL,system-analysts-advisers,168000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q2,2023-04-01,NL,software-developers,209000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q2,2023-04-01,NL,user-support,55000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q3,2023-07-01,NL,ict-managers,31000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q3,2023-07-01,NL,ict-occupations,526000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q3,2023-07-01,NL,system-network-specialists,85000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q3,2023-07-01,NL,system-analysts-advisers,162000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
cbs_employed_ict_occupations,cbs,2023Q3,2023-07-01,NL,software-developers,198000.0,,,2026-07-30,2026-09-19T15:05:41+00:00,https://opendata.cbs.nl/#/CBS/nl/dataset/86320NED/table,0,
